REPORT_DATE,OCC_DATE,DIVISION,LOCATION_TYPE,MCI_CATEGORY,HOOD_158,DATE_DIFF
2014-02-27,2014-02-26,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,167,1
2014-02-27,2014-02-26,D43,Go Station,Assault,123,1
2014-02-27,2014-02-26,D43,Go Station,Assault,123,1
2014-02-27,2014-02-27,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,143,0
2014-02-27,2014-01-24,D13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Auto Theft,108,34
2014-02-27,2014-02-18,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,095,9
2014-02-27,2014-02-27,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,159,0
2014-02-27,2014-02-26,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,126,1
2014-02-27,2014-02-22,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,115,5
2014-02-27,2014-01-05,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Auto Theft,031,53
2014-02-27,2014-02-25,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,090,2
2014-02-27,2014-02-26,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,031,1
2014-02-27,2014-02-27,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,001,0
2014-02-27,2014-02-26,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,035,1
2014-02-27,2014-02-26,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,144,1
2014-02-27,2014-02-26,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,130,1
2014-02-27,2014-02-26,D23,"Apartment (Rooming House, Condo)",Auto Theft,008,1
2014-02-27,2014-02-27,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,034,0
2014-02-27,2014-02-26,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,027,1
2014-02-27,2014-02-27,D53,"Private Property Structure (Pool, Shed, Detached Garage)",Auto Theft,103,0
2014-02-27,2014-02-27,D14,Ttc Street Car,Assault,NSA,0
2014-02-27,2014-02-25,D33,Schools During Supervised Activity,Assault,NSA,2
2014-02-27,2014-02-27,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,128,0
2014-02-27,2014-02-02,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Theft Over,050,25
2014-02-27,2014-02-26,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Theft Over,105,1
2014-02-27,2014-02-26,D51,"Apartment (Rooming House, Condo)",Break and Enter,074,1
2014-02-27,2014-02-25,D23,"Apartment (Rooming House, Condo)",Break and Enter,007,2
2014-02-27,2014-02-26,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,167,1
2014-02-27,2014-02-26,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,130,1
2014-02-27,2014-01-05,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Auto Theft,031,53
2014-02-27,2014-02-27,D14,"Apartment (Rooming House, Condo)",Break and Enter,079,0
2014-02-27,2014-02-27,D14,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Break and Enter,095,0
2014-02-27,2014-02-27,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,001,0
2014-02-27,2014-02-27,D11,"Apartment (Rooming House, Condo)",Break and Enter,086,0
2014-02-27,2014-02-25,D23,"Apartment (Rooming House, Condo)",Break and Enter,007,2
2014-02-27,2014-02-27,D22,"Apartment (Rooming House, Condo)",Assault,160,0
2014-02-27,2014-02-27,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,116,0
2014-02-27,2014-02-27,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,096,0
2014-02-27,2014-02-27,D14,"Apartment (Rooming House, Condo)",Assault,164,0
2014-02-27,2014-02-27,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,025,0
2014-02-27,2014-02-27,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,040,0
2014-02-27,2014-02-27,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,140,0
2014-02-27,2014-02-27,D32,"Apartment (Rooming House, Condo)",Break and Enter,033,0
2014-02-27,2014-02-25,D31,"Apartment (Rooming House, Condo)",Assault,154,2
2014-02-27,2014-02-27,D31,"Apartment (Rooming House, Condo)",Break and Enter,155,0
2014-02-27,2014-02-25,D41,Schools During Supervised Activity,Assault,126,2
2014-02-27,2014-02-25,D41,Schools During Supervised Activity,Assault,126,2
2014-02-27,2014-02-27,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,136,0
2014-02-27,2014-02-27,D31,"Apartment (Rooming House, Condo)",Break and Enter,155,0
2014-02-27,2014-02-25,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,039,2
2014-02-27,2013-11-27,D14,"Apartment (Rooming House, Condo)",Break and Enter,078,92
2014-02-27,2014-02-27,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,119,0
2014-02-27,2013-01-01,D33,"Apartment (Rooming House, Condo)",Assault,046,422
2014-02-27,2014-02-27,D41,"Apartment (Rooming House, Condo)",Assault,124,0
2014-02-27,2014-02-27,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,042,0
2014-02-27,2014-02-27,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,167,0
2014-02-27,2014-02-27,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,025,0
2014-02-27,2014-02-27,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,120,0
2014-02-27,2014-02-27,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,036,0
2014-02-27,2014-02-27,D55,Ttc Street Car,Assault,070,0
2014-02-27,2014-02-27,D12,"Apartment (Rooming House, Condo)",Assault,029,0
2014-02-27,2014-02-27,D12,"Apartment (Rooming House, Condo)",Assault,029,0
2014-02-27,2014-02-27,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,170,0
2014-02-27,2014-02-27,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,136,0
2014-02-27,2014-02-27,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Robbery,113,0
2014-02-27,2014-02-27,D14,"Apartment (Rooming House, Condo)",Assault,164,0
2014-02-27,2012-04-01,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,090,697
2014-02-27,2014-02-27,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,145,0
2014-02-27,2014-02-27,D55,"Apartment (Rooming House, Condo)",Assault,069,0
2014-02-27,2014-02-18,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,036,9
2014-02-27,2014-02-27,D54,Ttc Bus Stop / Shelter / Loop,Assault,057,0
2014-02-27,2014-02-15,D51,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,168,12
2014-02-27,2014-02-27,D52,Bar / Restaurant,Assault,078,0
2014-02-27,2014-02-24,D42,Schools During Un-Supervised Activity,Assault,148,3
2014-02-27,2014-02-23,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,153,4
2014-02-27,2014-02-27,D41,Jails / Detention Centres,Assault,120,0
2014-02-27,2014-02-27,D14,"Apartment (Rooming House, Condo)",Assault,085,0
2014-02-27,2014-02-27,D41,"Apartment (Rooming House, Condo)",Assault,124,0
2014-02-27,2014-02-27,D31,"Apartment (Rooming House, Condo)",Assault,154,0
2014-02-28,2014-02-28,D51,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Break and Enter,072,0
2014-02-28,2014-02-28,D31,"Apartment (Rooming House, Condo)",Break and Enter,025,0
2014-02-28,2014-02-28,D12,"Apartment (Rooming House, Condo)",Break and Enter,028,0
2014-02-28,2014-02-27,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,113,1
2014-02-28,2014-02-28,D33,Bar / Restaurant,Break and Enter,048,0
2014-02-28,2014-02-27,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,141,1
2014-02-28,2014-02-28,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,141,0
2014-02-28,2014-02-28,D14,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Assault,162,0
2014-02-28,2014-02-26,D31,"Apartment (Rooming House, Condo)",Break and Enter,025,2
2014-02-28,2014-02-28,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,163,0
2014-02-28,2014-02-28,D31,"Apartment (Rooming House, Condo)",Break and Enter,155,0
2014-02-28,2014-02-28,D14,"Apartment (Rooming House, Condo)",Assault,162,0
2014-02-28,2014-02-28,D41,Schools During Un-Supervised Activity,Break and Enter,124,0
2014-02-28,2014-02-28,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,084,0
2014-02-28,2014-02-28,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,096,0
2014-02-28,2014-02-28,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,126,0
2014-02-28,2014-02-28,D53,Ttc Subway Station,Robbery,098,0
2014-02-28,2014-02-22,D52,"Apartment (Rooming House, Condo)",Break and Enter,169,6
2014-02-28,2014-02-26,D33,"Apartment (Rooming House, Condo)",Break and Enter,043,2
2014-02-28,2014-02-11,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Auto Theft,164,17
2014-02-28,2014-02-28,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,159,0
2014-02-28,2014-02-28,D14,"Apartment (Rooming House, Condo)",Assault,162,0
2014-02-28,2014-02-28,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,159,0
2014-02-28,2014-02-28,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,096,0
2014-02-28,2014-02-28,D32,"Apartment (Rooming House, Condo)",Break and Enter,033,0
2014-02-28,2014-02-28,D31,Schools During Supervised Activity,Assault,025,0
2014-02-28,2014-02-26,D42,Schools During Supervised Activity,Assault,129,2
2014-02-28,2014-02-22,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,062,6
2014-02-28,2014-02-28,D43,"Apartment (Rooming House, Condo)",Robbery,136,0
2014-02-28,2014-02-28,D55,"Apartment (Rooming House, Condo)",Assault,070,0
2014-02-28,2014-02-28,D55,"Apartment (Rooming House, Condo)",Assault,070,0
2014-02-28,2014-02-28,D55,"Apartment (Rooming House, Condo)",Assault,070,0
2014-02-28,2014-02-28,D51,Homeless Shelter / Mission,Robbery,073,0
2014-02-28,2014-02-28,D42,"Apartment (Rooming House, Condo)",Assault,148,0
2014-02-28,2014-02-28,D12,Bar / Restaurant,Robbery,115,0
2014-02-28,2014-02-28,D41,"Apartment (Rooming House, Condo)",Assault,122,0
2014-02-28,2014-02-28,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,162,0
2014-02-28,2014-02-28,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,092,0
2014-02-28,2014-02-28,D23,"Apartment (Rooming House, Condo)",Robbery,003,0
2014-02-28,2014-02-28,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,048,0
2014-02-28,2014-02-28,D32,Schools During Supervised Activity,Assault,027,0
2014-02-28,2014-02-25,D53,Schools During Un-Supervised Activity,Assault,100,3
2014-02-28,2014-02-27,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,167,1
2014-02-28,2014-02-28,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,143,0
2014-02-28,2014-02-28,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,054,0
2014-02-28,2014-02-28,D12,"Apartment (Rooming House, Condo)",Assault,028,0
2014-02-28,2014-02-28,D51,Bar / Restaurant,Assault,167,0
2014-02-28,2014-02-28,D43,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,141,0
2014-02-28,2014-02-28,D32,"Apartment (Rooming House, Condo)",Assault,035,0
2014-02-28,2014-02-28,D41,"Open Areas (Lakes, Parks, Rivers)",Robbery,NSA,0
2014-02-28,2014-02-28,D31,"Apartment (Rooming House, Condo)",Assault,154,0
2014-02-28,2014-02-28,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,164,0
2014-02-28,2014-02-26,D42,"Apartment (Rooming House, Condo)",Assault,128,2
2014-02-28,2014-02-27,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,146,1
2014-02-28,2014-02-28,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,124,0
2014-02-28,2014-02-28,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,164,0
2014-02-28,2014-02-28,D11,"Apartment (Rooming House, Condo)",Assault,171,0
2014-02-28,2014-02-28,D31,"Apartment (Rooming House, Condo)",Assault,025,0
2014-02-28,2014-02-28,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Robbery,142,0
2014-02-28,2014-02-28,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Robbery,027,0
2014-02-28,2014-02-28,D55,"Apartment (Rooming House, Condo)",Assault,070,0
2014-02-28,2014-02-28,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,165,0
2014-02-28,2014-02-27,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,120,1
2014-02-28,2014-02-28,D55,"Apartment (Rooming House, Condo)",Assault,070,0
2014-02-28,2014-02-28,D55,"Apartment (Rooming House, Condo)",Break and Enter,062,0
2014-02-28,2014-02-28,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,009,0
2014-02-28,2014-02-26,D31,"Apartment (Rooming House, Condo)",Assault,025,2
2014-02-28,2014-01-29,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Theft Over,116,30
2014-02-28,2014-02-28,D22,"Apartment (Rooming House, Condo)",Assault,018,0
2014-02-28,2014-02-28,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,092,0
2014-02-28,2014-02-27,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,035,1
2014-02-28,2014-02-28,D53,"Apartment (Rooming House, Condo)",Assault,095,0
2014-02-28,2014-02-28,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,067,0
2014-02-28,2014-02-28,D53,"Open Areas (Lakes, Parks, Rivers)",Assault,055,0
2014-02-28,2014-02-28,D12,"Apartment (Rooming House, Condo)",Assault,110,0
2014-02-28,2014-02-27,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,022,1
2014-02-28,2014-02-23,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,150,5
2014-02-28,2014-02-28,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,139,0
2014-02-28,2014-02-28,D11,"Apartment (Rooming House, Condo)",Assault,087,0
2014-02-28,2014-02-28,D31,Bar / Restaurant,Assault,155,0
2014-02-28,2014-02-28,D31,Convenience Stores,Robbery,154,0
2014-02-28,2014-01-21,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Theft Over,170,38
2014-02-28,2014-02-28,D32,"Apartment (Rooming House, Condo)",Assault,033,0
2014-02-28,2014-02-28,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,052,0
2014-03-01,2014-03-01,D55,"Apartment (Rooming House, Condo)",Assault,068,0
2014-03-01,2014-03-01,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,001,0
2014-03-01,2014-03-01,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,154,0
2014-03-01,2014-03-01,D43,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,157,0
2014-03-01,2014-03-01,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,130,0
2014-03-01,2014-02-27,D43,"Apartment (Rooming House, Condo)",Auto Theft,139,2
2014-03-01,2014-03-01,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,070,0
2014-03-01,2014-02-27,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,144,2
2014-03-01,2014-03-01,D12,"Apartment (Rooming House, Condo)",Assault,111,0
2014-03-01,2014-03-01,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,166,0
2014-03-01,2014-03-01,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,001,0
2014-03-01,2014-03-01,D33,"Apartment (Rooming House, Condo)",Assault,150,0
2014-03-01,2014-03-01,D41,"Apartment (Rooming House, Condo)",Assault,121,0
2014-03-01,2014-03-01,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,040,0
2014-03-01,2014-02-28,D41,Jails / Detention Centres,Assault,120,1
2014-03-01,2014-03-01,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,111,0
2014-03-01,2014-03-01,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,002,0
2014-03-01,2014-03-01,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,136,0
2014-03-01,2014-03-01,D33,"Apartment (Rooming House, Condo)",Assault,150,0
2014-03-01,2014-03-01,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,167,0
2014-03-01,2014-03-01,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,036,0
2014-03-01,2014-03-01,D33,"Apartment (Rooming House, Condo)",Assault,150,0
2014-03-01,2014-03-01,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,033,0
2014-03-01,2014-03-01,D43,"Apartment (Rooming House, Condo)",Assault,135,0
2014-03-01,2014-03-01,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Auto Theft,031,0
2014-03-01,2014-03-01,D22,"Apartment (Rooming House, Condo)",Auto Theft,160,0
2014-03-01,2014-02-28,D52,"Apartment (Rooming House, Condo)",Assault,170,1
2014-03-01,2014-03-01,D43,"Apartment (Rooming House, Condo)",Assault,135,0
2014-03-01,2014-03-01,D43,"Apartment (Rooming House, Condo)",Assault,135,0
2014-03-01,2014-03-01,D43,"Apartment (Rooming House, Condo)",Assault,135,0
2014-03-01,2014-03-01,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,025,0
2014-03-01,2014-03-01,D53,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,099,0
2014-03-01,2014-03-01,D22,"Apartment (Rooming House, Condo)",Assault,018,0
2014-03-01,2014-03-01,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,069,0
2014-03-01,2014-03-01,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,025,0
2014-03-01,2014-03-01,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,170,0
2014-03-01,2014-03-01,D42,"Apartment (Rooming House, Condo)",Assault,148,0
2014-03-01,2014-03-01,D32,Schools During Un-Supervised Activity,Robbery,036,0
2014-03-01,2014-03-01,D31,"Apartment (Rooming House, Condo)",Robbery,021,0
2014-03-01,2014-03-01,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,144,0
2014-03-01,2014-03-01,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,064,0
2014-03-01,2014-03-01,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,064,0
2014-03-01,2014-03-01,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,146,0
2014-03-01,2014-03-01,D32,"Open Areas (Lakes, Parks, Rivers)",Robbery,032,0
2014-03-01,2014-03-01,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,001,0
2014-03-01,2014-03-01,D43,"Apartment (Rooming House, Condo)",Assault,136,0
2014-03-01,2014-03-01,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,120,0
2014-03-01,2014-02-28,D54,"Apartment (Rooming House, Condo)",Break and Enter,066,1
2014-03-01,2014-03-01,D22,"Apartment (Rooming House, Condo)",Assault,160,0
2014-03-01,2014-03-01,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,085,0
2014-03-01,2014-03-01,D31,Schools During Un-Supervised Activity,Assault,023,0
2014-03-01,2014-02-23,D11,"Private Property Structure (Pool, Shed, Detached Garage)",Break and Enter,171,6
2014-03-01,2014-03-01,D55,"Apartment (Rooming House, Condo)",Assault,065,0
2014-03-01,2014-01-07,D43,"Private Property Structure (Pool, Shed, Detached Garage)",Break and Enter,139,53
2014-03-01,2014-02-28,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,038,1
2014-03-01,2014-03-01,D55,"Apartment (Rooming House, Condo)",Assault,063,0
2014-03-01,2014-03-01,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,041,0
2014-03-01,2014-02-27,NSA,"Apartment (Rooming House, Condo)",Assault,NSA,2
2014-03-01,2014-03-01,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,085,0
2014-03-01,2014-03-01,D12,Bar / Restaurant,Robbery,110,0
2014-03-01,2014-02-28,D14,"Apartment (Rooming House, Condo)",Break and Enter,162,1
